x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
2962.4321,1327.5073,3838.8306,2155.7646,6,0.7151509,,train
2218.0122,1345.9255,2337.8665,1443.245,2,0.64706373,,car
1862.3296,1240.3843,1950.6154,1303.5641,2,0.62630326,,car
2843.5322,1633.1481,3319.0696,2050.4373,7,0.5991119,,truck
2188.3147,1243.9814,2275.8076,1323.6569,2,0.5831967,,car
1652.0105,1119.2263,1747.4832,1253.5316,5,0.43915418,,bus
543.88574,1128.2125,731.5553,1276.388,5,0.3860525,,bus
542.54297,1125.6526,727.87103,1283.2991,7,0.31138206,,truck
1782.215,1211.7457,1859.7059,1263.3152,2,0.3042295,,car
1251.8398,1084.774,1411.0482,1213.8978,5,0.265566,,bus
2953.8477,1329.7594,3839.1335,2160.0,6,0.72790974,,train
2217.7268,1340.8165,2329.487,1435.8384,2,0.65672743,,car
1858.4626,1242.2091,1949.3064,1308.732,2,0.61601347,,car
2188.9475,1244.4852,2275.7793,1320.5359,2,0.59885234,,car
2825.9333,1623.1139,3279.8386,2023.8278,7,0.44541243,,truck
544.00256,1128.2655,731.6434,1276.5743,5,0.38258666,,bus
1775.8169,1209.9402,1856.3914,1271.0209,2,0.36628968,,car
1643.9594,1115.9507,1745.1661,1255.8711,7,0.34544364,,truck
1642.5593,1130.0403,1742.3419,1253.7441,5,0.31897777,,bus
542.532,1125.7427,728.0127,1283.428,7,0.31003824,,truck
1942.0195,1160.3535,2014.054,1215.5021,2,0.29680833,,car
2944.694,1326.9346,3839.078,2143.7761,6,0.8347196,,train
1851.334,1245.786,1942.7249,1313.7943,2,0.754473,,car
2213.9023,1338.3337,2325.9888,1434.7908,2,0.7429919,,car
2188.8254,1244.0023,2271.9778,1317.0149,2,0.6001111,,car
1775.0842,1217.2218,1851.7139,1279.6505,2,0.54255956,,car
1635.9811,1124.9807,1750.4352,1258.3328,5,0.52511215,,bus
2805.4067,1607.2778,3239.5059,1990.7834,7,0.43680018,,truck
543.84784,1128.3986,731.383,1276.8195,5,0.39709243,,bus
542.4461,1125.8768,727.667,1283.7533,7,0.31366056,,truck
1251.8818,1084.6436,1411.1034,1213.6351,5,0.25415134,,bus
2936.4365,1322.198,3839.1292,2150.166,6,0.84986573,,train
2205.2256,1332.5048,2327.173,1430.7467,2,0.66842383,,car
1849.1349,1245.8778,1937.6635,1317.5498,2,0.6175336,,car
1634.0966,1126.3857,1744.1385,1263.9316,5,0.44706643,,bus
1763.6423,1215.3363,1847.6145,1280.5328,2,0.43145007,,car
544.0862,1128.1161,731.6522,1276.1932,5,0.36504313,,bus
2187.5415,1241.1,2272.1243,1314.8073,2,0.32559997,,car
542.6205,1125.6791,727.8375,1283.3009,7,0.317561,,truck
2785.3572,1590.9371,3194.964,1964.15,5,0.30601493,,bus
2936.288,1321.1323,3838.6047,2131.2776,6,0.8139305,,train
2210.7466,1337.5477,2323.4414,1429.0968,2,0.7700361,,car
1843.9843,1254.8058,1939.2533,1325.2758,2,0.62368023,,car
1762.0759,1220.9368,1844.1057,1282.4716,2,0.55860084,,car
1631.7275,1126.8506,1757.2654,1265.7958,5,0.47180244,,bus
2765.2573,1572.1201,3169.341,1938.5654,7,0.40917853,,truck
2187.778,1241.9905,2272.4263,1313.3302,2,0.4082058,,car
544.1079,1128.233,731.6094,1275.7996,5,0.36942506,,bus
542.8008,1125.8658,727.9647,1282.8975,7,0.30755806,,truck
1934.9088,1168.875,2012.0101,1227.6888,2,0.27602348,,car
2920.077,1315.1522,3838.2556,2105.1262,6,0.7659481,,train
2203.1038,1326.9872,2319.6182,1421.8263,2,0.7322477,,car
1837.9841,1262.5865,1934.3445,1333.3209,2,0.70773077,,car
1756.9607,1228.3469,1839.531,1284.6335,2,0.65591925,,car
2745.8862,1575.9944,3142.5242,1913.0315,7,0.5424852,,truck
543.89417,1128.2227,731.6322,1276.1385,5,0.38694277,,bus
1629.9137,1123.0492,1741.9698,1268.094,7,0.38142595,,truck
2186.8757,1242.5114,2274.4177,1311.2078,2,0.37329012,,car
542.506,1125.9026,727.99915,1283.2491,7,0.3077371,,truck
1930.0334,1168.0967,2013.6833,1233.0927,2,0.30370206,,car
2929.372,1306.1772,3838.9111,2094.1921,6,0.7997356,,train
2200.4084,1327.8074,2315.9675,1416.0155,2,0.7924572,,car
1836.3702,1277.0773,1932.7295,1337.4858,2,0.649445,,car
1750.3044,1228.0918,1839.9174,1290.3978,2,0.60948896,,car
2735.9377,1560.7661,3104.6765,1887.26,7,0.5796426,,truck
1622.6177,1143.8145,1732.7754,1267.917,5,0.4553191,,bus
1932.7108,1163.8976,2009.8817,1236.6317,2,0.4404051,,car
2184.0303,1243.2609,2272.0286,1312.3766,2,0.39426178,,car
543.60095,1127.9117,731.3871,1276.3651,5,0.39216232,,bus
1251.6683,1084.9222,1410.9796,1213.7496,5,0.27003247,,bus
2893.4807,1305.9229,3838.333,2075.7905,6,0.7762778,,train
2200.0632,1322.354,2313.3909,1412.8488,2,0.74402463,,car
1827.5863,1276.5997,1928.878,1343.9404,2,0.7114552,,car
2718.8213,1549.5824,3085.9229,1868.777,7,0.6902409,,truck
1744.9552,1234.5835,1835.1376,1300.8994,2,0.5834287,,car
1930.9673,1157.0605,2011.1235,1238.127,2,0.44224373,,car
544.1415,1128.0007,731.28314,1275.739,5,0.3819872,,bus
542.55054,1125.7655,727.5065,1283.0245,7,0.3131058,,truck
1617.3062,1126.036,1750.5703,1273.2125,5,0.2980549,,bus
1250.9578,1084.0896,1411.7683,1214.5424,5,0.27329612,,bus
1617.7844,1133.8557,1710.6086,1274.0132,5,0.2549768,,bus
2890.051,1301.9908,3838.005,2057.4426,6,0.8114249,,train
1818.3362,1278.5557,1930.5198,1351.7074,2,0.7812789,,car
2196.2903,1317.5319,2306.4707,1410.6608,2,0.7573537,,car
2707.5417,1533.4391,3068.6653,1848.9716,7,0.5702661,,truck
1739.0479,1236.7007,1830.8994,1299.6099,2,0.49599132,,car
544.3023,1127.9492,731.40955,1275.7029,5,0.38205555,,bus
1613.3723,1131.9357,1707.7573,1277.3533,5,0.35138953,,bus
1931.0438,1156.4143,2012.1804,1239.4706,2,0.34041533,,car
2192.6355,1234.339,2264.4956,1306.2334,2,0.34012234,,car
542.73193,1125.6859,727.72614,1283.0383,7,0.3040342,,truck
1251.4043,1084.2065,1411.4923,1214.2365,5,0.29665932,,bus
2881.3164,1298.2324,3837.9985,2043.4175,6,0.8320976,,train
1814.4492,1284.5233,1928.8755,1359.4092,2,0.8056566,,car
2193.7092,1315.3378,2303.002,1408.8457,2,0.7853351,,car
2692.7961,1521.9852,3048.1072,1834.5785,7,0.6060221,,truck
1724.9114,1243.9886,1825.7461,1305.9032,2,0.564838,,car
1605.5896,1126.3513,1717.4524,1282.5575,5,0.53814954,,bus
544.69244,1127.8356,731.4703,1275.3073,5,0.39295673,,bus
1927.9482,1169.6089,2008.9431,1241.8345,2,0.3439499,,car
543.20306,1125.4486,727.3927,1282.8081,7,0.31097022,,truck
1251.0594,1083.8666,1413.2327,1214.0667,5,0.29259238,,bus
2876.1729,1296.988,3837.8767,2018.7832,6,0.85848325,,train
2193.3867,1314.0106,2301.9207,1406.9963,2,0.80602854,,car
1812.8369,1292.9362,1916.4087,1366.4863,2,0.72683245,,car
1730.2161,1243.8632,1815.0166,1308.2637,2,0.6084677,,car
1601.9983,1130.6592,1704.582,1285.9443,5,0.5407498,,bus
2680.5413,1507.4692,3020.4214,1808.3606,7,0.4638826,,truck
544.3358,1127.8986,731.2693,1275.7141,5,0.39095318,,bus
1928.3372,1177.4796,2007.0575,1247.9912,2,0.3494618,,car
1251.6827,1084.1296,1411.8689,1213.55,5,0.31196326,,bus
542.76,1125.5701,727.542,1283.0316,7,0.30527666,,truck
2872.3171,1293.0125,3836.089,2001.1047,6,0.832695,,train
1805.2804,1296.4971,1910.5536,1372.25,2,0.7407469,,car
2192.5105,1313.9429,2300.8416,1401.9719,2,0.72040147,,car
1726.5388,1244.1301,1815.6438,1311.5687,2,0.6307114,,car
1595.755,1129.088,1704.1703,1287.706,5,0.60704744,,bus
2666.172,1498.2462,2992.686,1784.3379,7,0.40133533,,truck
544.75635,1128.0084,731.43146,1275.3768,5,0.39701313,,bus
1251.238,1084.1863,1412.2892,1213.3778,5,0.316455,,bus
1801.701,1297.7651,1908.8859,1384.0232,2,0.794859,,car
2189.5964,1313.0381,2299.1785,1400.7408,2,0.64914894,,car
1721.8872,1245.5674,1815.405,1320.8516,2,0.5920477,,car
2850.9119,1289.6698,3800.086,1981.372,6,0.5704788,,train
1588.9868,1131.1473,1709.0498,1290.5579,5,0.55413413,,bus
2652.816,1487.2961,2965.5989,1770.854,7,0.5102244,,truck
544.63983,1128.1102,731.618,1274.3319,5,0.37057552,,bus
1250.7937,1084.92,1412.5183,1213.914,5,0.31867263,,bus
543.3395,1125.59,727.8911,1281.0143,7,0.31357527,,truck
2650.8042,1496.1577,2965.1194,1773.9111,2,0.30170238,,car
1924.857,1186.1844,2006.016,1250.371,2,0.26482525,,car
1797.44,1301.1776,1899.3136,1389.6765,2,0.78523797,,car
2189.847,1310.5309,2301.3923,1395.9587,2,0.7275743,,car
1707.4259,1246.982,1807.0887,1325.5515,2,0.68740165,,car
2850.2615,1287.4479,3754.6787,1965.6259,7,0.6628785,,truck
2644.0872,1481.3888,2950.8325,1752.4856,7,0.54226303,,truck
1583.2483,1137.8771,1705.1346,1291.4106,5,0.38363373,,bus
545.40015,1128.1963,731.31836,1274.4291,5,0.3698263,,bus
544.1044,1125.6058,727.26514,1281.5062,7,0.32516965,,truck
1250.2983,1085.3463,1413.2186,1214.4196,5,0.3018682,,bus
1920.3768,1182.1566,2008.0602,1252.8826,2,0.27122548,,car
1817.5012,1153.6696,1901.0156,1212.8065,2,0.26470682,,car
1702.7908,1253.0554,1802.7327,1336.4501,2,0.7802658,,car
2852.1482,1285.621,3721.9292,1953.1158,7,0.7695734,,truck
1794.3252,1308.1066,1895.0566,1394.0364,2,0.76300275,,car
2192.68,1306.3049,2294.398,1392.6663,2,0.6514745,,car
2633.209,1475.0925,2926.1587,1739.1577,7,0.60228443,,truck
1580.8024,1140.4517,1722.2726,1293.1338,5,0.4587916,,bus
544.4202,1127.8807,731.48236,1275.0876,5,0.35532096,,bus
1250.4976,1084.9363,1412.3716,1214.1077,5,0.30053893,,bus
542.888,1125.3458,727.9395,1282.0413,7,0.28744942,,truck
1789.8885,1314.5145,1891.9512,1400.6008,2,0.7791688,,car
2841.8843,1283.3275,3703.2666,1936.2825,7,0.6811475,,truck
1699.3323,1254.9186,1797.1721,1340.2358,2,0.6752447,,car
2191.6055,1308.0757,2293.9417,1389.5087,2,0.6212896,,car
1572.9694,1137.9153,1708.1664,1294.7598,5,0.6163784,,bus
1912.2645,1196.5356,1995.149,1259.681,2,0.5243022,,car
2616.7434,1461.6873,2905.2378,1726.9237,7,0.5222087,,truck
544.2158,1128.2794,731.67474,1275.4058,5,0.37229928,,bus
542.54004,1125.886,728.2002,1282.6462,7,0.2982088,,truck
1251.282,1084.9801,1412.4353,1213.7109,5,0.29305977,,bus
2184.8335,1225.5454,2270.037,1300.3636,2,0.28408122,,car
1782.2491,1317.4652,1889.8712,1411.0244,2,0.7311296,,car
1693.9933,1255.4617,1790.9637,1340.3937,2,0.69780743,,car
2178.2163,1273.6316,2295.5251,1387.046,2,0.4977594,,car
2836.0051,1280.4991,3669.9985,1921.762,7,0.48870206,,truck
1913.3058,1196.6129,1994.8309,1264.1104,2,0.47081453,,car
2185.131,1306.3514,2292.636,1386.3359,2,0.43500432,,car
1566.7567,1152.223,1676.4688,1298.0288,5,0.41884091,,bus
2608.6086,1452.8497,2883.8806,1710.0902,2,0.41628054,,car
544.26733,1128.0524,731.5139,1275.3373,5,0.37851208,,bus
1566.4318,1147.4287,1723.3898,1298.4717,5,0.32335544,,bus
2607.725,1450.0521,2882.269,1704.3322,7,0.32184178,,truck
1251.3928,1084.6497,1413.6134,1214.34,5,0.31330216,,bus
542.6462,1125.6519,727.9799,1282.6791,7,0.30603996,,truck
2182.1638,1224.9954,2274.3127,1303.3257,2,0.30433914,,car
2177.4155,1228.0955,2290.0796,1381.6902,2,0.3015349,,car
1814.5532,1164.6877,1893.9727,1215.9705,2,0.28631258,,car
2820.6228,1278.5779,3645.833,1909.8658,7,0.78959846,,truck
1685.1255,1261.774,1786.4626,1348.5118,2,0.77184963,,car
1773.9248,1331.1152,1882.0435,1421.4474,2,0.6968092,,car
1911.5581,1206.3417,1988.9077,1267.901,2,0.53379524,,car
2598.5737,1451.1676,2871.3547,1693.1821,7,0.4658757,,truck
2601.2017,1447.8699,2870.7788,1696.4176,2,0.42038235,,car
2173.451,1229.2921,2291.1582,1383.5303,2,0.37561244,,car
544.9215,1127.9143,731.35675,1274.4617,5,0.35971195,,bus
1817.4907,1165.7092,1895.6654,1218.2817,2,0.32580143,,car
1248.8433,1084.854,1414.9153,1214.9508,5,0.3168277,,bus
543.4434,1125.3424,727.76746,1281.5234,7,0.29787365,,truck
1560.2653,1143.9918,1697.4065,1302.4429,5,0.2624884,,bus
1770.9705,1338.8424,1883.0815,1434.065,2,0.7741868,,car
1678.3645,1254.6144,1783.5304,1353.4734,2,0.7541312,,car
2805.3025,1275.0667,3628.5608,1899.9342,6,0.5540633,,train
1902.7969,1197.0652,1991.3203,1273.2704,2,0.52456826,,car
2590.04,1440.4614,2850.5288,1686.2102,7,0.47395724,,truck
1556.8807,1151.1603,1671.4854,1303.2079,5,0.44856083,,bus
2593.84,1442.6484,2852.9114,1684.351,2,0.38493824,,car
2178.116,1292.3856,2291.1155,1382.6991,2,0.38272947,,car
1249.1705,1085.6735,1412.8602,1215.1011,5,0.34653845,,bus
544.6254,1128.0603,730.99774,1275.25,5,0.34438074,,bus
1802.1201,1170.0718,1895.4347,1219.0232,2,0.3351347,,car
2170.5713,1250.6346,2293.769,1382.6471,2,0.3213096,,car
542.8673,1125.357,727.63336,1282.5176,7,0.29891294,,truck
2177.9106,1225.713,2277.856,1308.93,2,0.29443884,,car
1745.7932,1342.3275,1877.1685,1444.9303,2,0.8314809,,car
1672.7422,1271.3066,1779.2675,1366.9939,2,0.68755436,,car
1897.9274,1212.8097,1986.1234,1274.4543,2,0.643472,,car
2576.5532,1432.3743,2843.135,1671.0751,7,0.53790444,,truck
1547.9674,1155.5289,1680.0956,1310.2816,5,0.50357616,,bus
2802.1921,1272.682,3604.175,1885.4734,7,0.49368653,,truck
2179.7764,1298.2148,2287.6248,1379.1837,2,0.42990983,,car
1803.9906,1165.7755,1886.5803,1225.9728,2,0.39239064,,car
2799.513,1272.5292,3601.194,1891.6296,6,0.38790384,,train
544.50385,1127.7932,731.0766,1275.0865,5,0.34936097,,bus
1548.6958,1149.5222,1727.9546,1312.954,5,0.33291084,,bus
1248.6694,1085.6821,1412.5968,1214.9751,5,0.31754297,,bus
2173.6182,1263.6508,2292.9077,1380.3846,2,0.30978823,,car
542.7213,1125.2136,727.602,1282.3903,7,0.30416542,,truck
1547.6722,1162.8293,1672.3004,1309.5161,7,0.2662644,,truck
2178.008,1227.0929,2273.4404,1304.66,2,0.25824052,,car
1733.0962,1357.9895,1873.1367,1461.1318,2,0.8581084,,car
1662.1997,1281.845,1774.9154,1367.8075,2,0.64187366,,car
1897.153,1211.2771,1990.2496,1278.5164,2,0.62652236,,car
1538.0944,1153.3589,1665.8917,1311.3969,5,0.5955803,,bus
2574.8923,1425.3545,2825.0156,1657.7249,7,0.5461455,,truck
2797.4443,1267.307,3569.2683,1879.3564,6,0.43391708,,train
1794.5618,1170.6696,1886.5137,1223.6167,2,0.40669388,,car
2795.1428,1267.7245,3575.8945,1874.41,7,0.37676048,,truck
1249.7336,1085.3657,1411.4165,1214.8964,5,0.3535846,,bus
544.43005,1127.7356,731.133,1275.1316,5,0.3520651,,bus
2178.0427,1295.0571,2283.0603,1377.4791,2,0.3370924,,car
542.7283,1125.1377,727.6947,1282.3246,7,0.29211944,,truck
1540.2825,1145.0634,1711.6003,1312.6935,5,0.2758607,,bus
2167.463,1249.8055,2287.7874,1379.4398,2,0.2535542,,car
1726.8373,1365.103,1869.2754,1473.6249,2,0.8612289,,car
1893.6324,1211.1694,1992.2582,1286.3917,2,0.62374705,,car
1655.3203,1286.924,1766.8572,1374.5762,2,0.6132253,,car
1535.9226,1148.2057,1664.5902,1315.2224,5,0.6099291,,bus
2794.9685,1264.6074,3553.8237,1864.012,7,0.51321983,,truck
1802.6931,1173.6555,1883.5745,1234.2184,2,0.51181555,,car
2562.4768,1417.8641,2811.0225,1645.7686,7,0.49812564,,truck
2178.4014,1288.7893,2279.7356,1370.8218,2,0.38697726,,car
544.4251,1127.6727,731.133,1275.077,5,0.3718226,,bus
1249.7155,1085.2954,1411.6125,1215.0198,5,0.33521816,,bus
2562.296,1423.2284,2807.5671,1645.51,2,0.31549913,,car
1537.8098,1137.7439,1716.2622,1316.3735,5,0.3005573,,bus
542.784,1125.163,727.6099,1282.4393,7,0.29620776,,truck
1720.4945,1369.4447,1865.5349,1483.7407,2,0.87010896,,car
2792.577,1264.8636,3532.1282,1848.2985,7,0.71560705,,truck
1528.9607,1144.0089,1660.5923,1317.4215,5,0.71167475,,bus
1893.3223,1220.8287,1988.852,1291.6512,2,0.6070331,,car
2553.227,1410.262,2790.5288,1637.5581,7,0.55749387,,truck
1799.6631,1180.2513,1878.3574,1234.7036,2,0.5130229,,car
1647.7428,1303.5337,1758.7651,1385.918,2,0.4971424,,car
2178.441,1286.0388,2277.4702,1367.872,2,0.4489234,,car
2553.3167,1415.8295,2790.0273,1636.2753,2,0.38054413,,car
544.3888,1127.6903,731.1483,1275.0509,5,0.36618486,,bus
1249.8865,1085.2533,1411.4872,1214.7664,5,0.31974244,,bus
1530.4584,1135.0693,1703.7642,1319.6519,5,0.31401065,,bus
2173.415,1229.343,2277.2732,1368.0905,2,0.31235006,,car
542.70306,1125.1991,727.6969,1282.4048,7,0.29537436,,truck
2631.4739,2094.817,3018.8994,2160.0,2,0.2544391,,car
1714.448,1382.1929,1858.6055,1492.4729,2,0.826758,,car
2178.2,1289.9725,2276.08,1366.697,2,0.6377421,,car
1637.6938,1303.8102,1750.5659,1390.8527,2,0.58583593,,car
1888.7311,1226.2296,1988.6517,1292.6687,2,0.5601332,,car
1522.3405,1148.161,1662.7684,1326.1216,5,0.55136716,,bus
1512.1176,1043.4581,1691.6825,1320.4392,5,0.55034655,,bus
2548.5215,1407.4666,2783.566,1630.2693,7,0.5494791,,truck
2782.1082,1263.598,3509.2346,1833.0168,7,0.54287654,,truck
1794.3073,1179.9774,1880.1885,1237.5582,2,0.44855303,,car
2596.7346,2054.987,3012.4983,2160.0,2,0.40932634,,car
543.4154,1127.9648,731.1791,1276.3436,5,0.40066233,,bus
1249.3828,1085.6711,1410.9955,1214.8257,5,0.32755333,,bus
2781.5876,1259.0519,3508.3787,1835.4401,6,0.2966435,,train
1706.6913,1390.2083,1847.547,1508.8591,2,0.884536,,car
1625.3463,1301.494,1750.9244,1394.1644,2,0.67596394,,car
2177.2273,1284.2577,2273.6843,1366.0623,2,0.6501594,,car
2770.1252,1258.3185,3482.4905,1821.0529,7,0.6386122,,truck
2581.7998,2018.5547,3000.7898,2155.952,2,0.63200516,,car
2542.3098,1399.1561,2760.1223,1614.5475,7,0.5827047,,truck
1503.5344,1040.7161,1705.5521,1325.0237,5,0.57900953,,bus
1886.6166,1227.5057,1984.9655,1293.501,2,0.5617125,,car
1513.755,1152.23,1659.9742,1333.4553,5,0.4850914,,bus
1788.2627,1177.6029,1877.4226,1240.8365,2,0.46432516,,car
543.77313,1127.7986,731.28796,1275.367,5,0.3792764,,bus
1250.0406,1085.8286,1411.8685,1214.472,5,0.3177167,,bus
541.9488,1125.4524,727.6181,1282.8198,7,0.2949747,,truck
1496.9075,1045.7069,1703.8837,1172.7697,5,0.2872563,,bus
1693.2852,1402.4034,1846.6484,1524.9373,2,0.8218452,,car
1603.8889,1311.649,1746.6819,1404.7574,2,0.7287914,,car
2562.3225,1979.4822,2989.6233,2154.9097,2,0.714509,,car
2762.294,1256.6082,3464.921,1810.2946,7,0.70099914,,truck
2177.8762,1268.21,2272.497,1364.4595,2,0.61631817,,car
1501.6985,1041.0334,1708.0312,1334.4056,5,0.61440843,,bus
1882.935,1230.0524,1980.3333,1300.7007,2,0.5655099,,car
2174.3208,1230.3618,2273.1055,1362.5591,2,0.52119607,,car
2529.9473,1389.3212,2751.9531,1601.8491,2,0.4609857,,car
1785.2501,1182.5139,1878.8254,1242.8464,2,0.4291937,,car
1510.0156,1153.698,1656.1979,1338.5162,5,0.4180189,,bus
543.92676,1127.8892,731.0283,1276.1061,5,0.38122347,,bus
1252.1056,1086.1912,1411.8345,1214.2749,5,0.31857014,,bus
542.19885,1125.3256,727.21924,1283.8711,7,0.30638483,,truck
1496.3093,1045.4694,1703.9539,1168.4485,5,0.2987551,,bus
1679.1046,1413.5498,1833.6017,1538.4398,2,0.88350546,,car
1883.6188,1230.5953,1977.7452,1305.3518,2,0.742974,,car
2546.089,1947.5417,2978.7607,2157.9067,2,0.7373301,,car
2752.4348,1252.9432,3451.0876,1796.783,7,0.6063938,,truck
1598.4133,1326.3635,1741.1411,1410.5464,2,0.58225447,,car
2174.0854,1256.2052,2270.8179,1361.5875,2,0.5725041,,car
1496.8645,1158.865,1633.303,1337.5583,5,0.5366595,,bus
2524.3035,1385.1423,2741.777,1592.8726,7,0.5338039,,truck
1781.4174,1178.6115,1873.9585,1246.0056,2,0.48749378,,car
543.94135,1127.9169,731.02716,1275.4061,5,0.37378392,,bus
1496.7046,1042.4177,1705.9407,1336.2363,5,0.3538375,,bus
2750.179,1256.03,3454.5864,1798.9773,5,0.32734105,,bus
542.35693,1125.4185,727.46173,1282.8208,7,0.30210665,,truck
1252.7787,1085.8676,1410.4255,1213.2653,5,0.30166855,,bus
1501.8146,1046.3837,1704.0978,1156.9662,5,0.28768185,,bus
1671.6174,1419.761,1827.4739,1556.6796,2,0.8906324,,car
2521.402,1921.0419,2961.3005,2160.0,2,0.7530363,,car
1491.5742,1155.2045,1623.2377,1342.4891,5,0.7300517,,bus
2750.8457,1253.3042,3429.234,1789.1814,7,0.7260514,,truck
1882.6865,1231.7466,1974.2206,1309.9539,2,0.69276386,,car
2520.332,1384.4506,2729.322,1586.5712,2,0.66683614,,car
1592.3646,1328.8375,1727.0955,1420.0105,2,0.5961409,,car
2176.752,1261.8206,2268.4578,1359.4802,2,0.496383,,car
1779.4966,1179.1027,1874.6763,1243.15,2,0.4807989,,car
542.784,1127.9595,731.17883,1276.3137,5,0.39152488,,bus
1252.4501,1085.8158,1409.4762,1212.8778,5,0.306311,,bus
1502.6935,1046.4584,1702.9102,1155.5404,5,0.26824194,,bus
1658.0618,1431.3259,1823.8257,1573.9417,2,0.813542,,car
2749.215,1250.8082,3408.2585,1781.6075,7,0.7930617,,truck
2511.7373,1886.5605,2930.9268,2154.0015,2,0.77230823,,car
1880.8158,1240.608,1974.3871,1316.8085,2,0.75316846,,car
1485.1367,1154.0088,1622.4812,1346.4336,5,0.7310544,,bus
2513.8987,1385.794,2723.1665,1580.6526,2,0.5838527,,car
2174.7476,1268.8341,2268.1113,1356.5848,2,0.5574739,,car
1589.8469,1335.6754,1722.2556,1430.5123,2,0.5449528,,car
2171.0903,1224.9615,2268.812,1357.1124,2,0.45031175,,car
1778.0142,1184.6573,1867.983,1250.7991,2,0.397357,,car
542.84344,1128.1238,731.0087,1276.6465,5,0.39253354,,bus
1252.3381,1085.7079,1409.5626,1213.1394,5,0.2902526,,bus
2745.6199,1250.3217,3391.411,1769.4294,7,0.794933,,truck
1640.3578,1457.0806,1816.0435,1595.8342,2,0.783417,,car
1876.9808,1242.1891,1971.5585,1319.9155,2,0.7744951,,car
2494.3455,1857.4164,2904.1592,2160.0,2,0.76632607,,car
1474.9911,1154.2606,1612.9222,1353.0121,5,0.70842344,,bus
1582.3048,1342.038,1717.8651,1438.4437,2,0.58044046,,car
2499.9895,1373.3618,2712.2913,1570.755,2,0.57159936,,car
2170.4226,1253.3845,2269.6538,1353.4392,2,0.56891173,,car
1774.5342,1184.8939,1866.4967,1252.042,2,0.42655176,,car
543.5532,1127.9613,730.8945,1275.237,5,0.36871305,,bus
541.8554,1125.5101,727.30756,1282.6622,7,0.29581183,,truck
1623.5698,1468.5873,1803.8928,1618.1193,2,0.86226004,,car
2733.9045,1247.5005,3373.3528,1760.4492,7,0.7725181,,truck
1874.3778,1243.545,1969.9856,1322.2941,2,0.7565436,,car
1567.37,1346.0021,1702.4557,1447.3367,2,0.7391326,,car
2484.6917,1832.4207,2882.5234,2158.659,2,0.69483685,,car
1465.907,1153.6066,1610.9675,1356.7946,5,0.6359508,,bus
2169.8792,1234.0236,2269.9182,1350.2043,2,0.5556281,,car
2497.46,1368.9336,2702.7803,1558.5271,2,0.55551815,,car
1773.7593,1188.0151,1865.0897,1255.6091,2,0.43228883,,car
543.7295,1128.4369,730.8406,1274.8715,5,0.35759446,,bus
542.12994,1125.8767,727.0551,1282.17,7,0.30437347,,truck
1252.192,1084.5383,1411.1744,1213.5571,5,0.2784083,,bus
1604.4283,1487.1914,1792.9713,1641.3691,2,0.8243407,,car
2469.5537,1814.5371,2856.5112,2128.1733,2,0.72146666,,car
1873.6741,1246.5807,1969.6913,1332.6597,2,0.7148034,,car
1554.4021,1351.0305,1694.4302,1458.9791,2,0.71171725,,car
2719.0037,1244.5873,3359.0085,1752.2666,7,0.6212105,,truck
2172.255,1241.9888,2266.8804,1347.0803,2,0.5757161,,car
1456.2482,1165.6765,1605.5511,1364.2396,5,0.48770818,,bus
1771.9541,1185.1038,1862.8835,1257.8094,2,0.47348374,,car
2492.3137,1362.1443,2689.9146,1551.9492,2,0.43367442,,car
543.35376,1128.1313,730.95044,1275.5834,5,0.4049341,,bus
2493.7346,1366.678,2694.4446,1553.5591,7,0.3435564,,truck
1253.1678,1084.7969,1410.2837,1213.5043,5,0.2896602,,bus
1568.3145,1503.0652,1781.3185,1670.9707,2,0.82278347,,car
2456.4978,1784.5419,2822.839,2094.797,2,0.8099538,,car
1538.7837,1360.1653,1686.5813,1465.0258,2,0.7364574,,car
1866.534,1248.9873,1963.2906,1338.393,2,0.67553335,,car
1444.9557,1156.8584,1606.8861,1368.1172,5,0.63945377,,bus
